file,src,size_bytes,load_ok,load_error,n_literals_sanitized,n_classes,n_obj_props,n_data_props,n_annotations,WMCOnto,NOMOnto,DITM,NACOnto,CBOnto,TMOnto,LCOMOnto,ANOnto,INROnto,RROnto,AROnto,consistent,n_unsatisfiable,n_inferred_classes,reasoner_seconds,reasoner_error,score_structural,score_modularity,score_reusability,score_operability,score_reliability,oquare_global,experiment,db,model,variant,run,eval_seconds
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N100/postprocessed/ontology_run3.ttl,2695,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N100,postprocessed,3,0.21
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N100/postprocessed/ontology_run1.ttl,1864,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N100,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N100/postprocessed/ontology_run2.ttl,1864,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N100,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N100/postprocessed/ontology_run3.ttl,1864,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N100,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N100_ragapi/postprocessed/ontology_run1.ttl,2136,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N100_ragapi,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N100_ragapi/postprocessed/ontology_run2.ttl,1604,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.2,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N100_ragapi,postprocessed,2,0.2
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N100_ragapi/postprocessed/ontology_run3.ttl,2727,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.2,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N100_ragapi,postprocessed,3,0.2
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N100_ragapi/postprocessed/ontology_run1.ttl,2601,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N100_ragapi,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N100_ragapi/postprocessed/ontology_run2.ttl,1999,1,,0,2,2,0,0,1.0,1.0,1,1.0,1.0,0.0,2,0.0,0.0,1.0,1.0,True,0,2,0.22,,5.0,4.5,2.33,5.0,5,4.37,E3,dbSUPER,llama3.1_8b_N100_ragapi,postprocessed,2,0.23
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N100_ragapi/postprocessed/ontology_run3.ttl,2764,1,,0,9,0,0,0,0.0,0.0,1,1.0,0.0,0.0,9,0.0,0.0,0.0,0.0,True,0,9,0.22,,5.0,3.0,2.33,1.0,5,3.27,E3,dbSUPER,llama3.1_8b_N100_ragapi,postprocessed,3,0.22
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N200/postprocessed/ontology_run1.ttl,2178,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.2,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N200,postprocessed,1,0.2
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N200/postprocessed/ontology_run2.ttl,2178,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.2,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N200,postprocessed,2,0.2
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N200/postprocessed/ontology_run3.ttl,2178,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.2,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N200,postprocessed,3,0.2
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N200/postprocessed/ontology_run1.ttl,2006,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N200,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N200/postprocessed/ontology_run2.ttl,2006,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N200,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N200/postprocessed/ontology_run3.ttl,2006,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N200,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N200_ragapi/postprocessed/ontology_run1.ttl,2074,1,,0,0,1,0,0,,,,,,,,,,,,True,0,0,0.2,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N200_ragapi,postprocessed,1,0.21
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N200_ragapi/postprocessed/ontology_run2.ttl,1399,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N200_ragapi,postprocessed,2,0.22
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N200_ragapi/postprocessed/ontology_run3.ttl,1428,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N200_ragapi,postprocessed,3,0.21
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N200_ragapi/postprocessed/ontology_run1.ttl,2754,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N200_ragapi,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N200_ragapi/postprocessed/ontology_run2.ttl,2165,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N200_ragapi,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N200_ragapi/postprocessed/ontology_run3.ttl,2830,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.19,,0,0,0,0,5,1.0,E3,dbSUPER,llama3.1_8b_N200_ragapi,postprocessed,3,0.2
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N25/postprocessed/ontology_run1.ttl,2241,1,,0,2,0,0,0,0.0,0.0,1,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,,0.25,TypeError: Property() takes no arguments,5.0,4.5,2.33,1.0,0,2.57,E3,FANTOM5,llama3.1_8b_N25,postprocessed,1,0.26
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N25/postprocessed/ontology_run2.ttl,2241,1,,0,2,0,0,0,0.0,0.0,1,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,,0.27,TypeError: Property() takes no arguments,5.0,4.5,2.33,1.0,0,2.57,E3,FANTOM5,llama3.1_8b_N25,postprocessed,2,0.27
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N25/postprocessed/ontology_run3.ttl,2241,1,,0,2,0,0,0,0.0,0.0,1,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,,0.25,TypeError: Property() takes no arguments,5.0,4.5,2.33,1.0,0,2.57,E3,FANTOM5,llama3.1_8b_N25,postprocessed,3,0.26
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N25/postprocessed/ontology_run1.ttl,2624,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N25,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N25/postprocessed/ontology_run2.ttl,2624,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N25,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N25/postprocessed/ontology_run3.ttl,2624,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N25,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N25_ragapi/postprocessed/ontology_run1.ttl,1919,1,,0,4,4,0,0,1.0,1.0,2,1.5,0.75,0.0,2,0.0,0.5,1.0,1.0,True,0,4,0.27,,5.0,4.5,2.67,5.0,5,4.43,E3,FANTOM5,llama3.1_8b_N25_ragapi,postprocessed,1,0.27
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N25_ragapi/postprocessed/ontology_run2.ttl,2404,1,,0,5,4,0,0,0.8,0.8,2,1.6,1.0,0.0,2,0.0,0.6,0.8,1.0,True,0,5,0.22,,5.0,4.5,3.0,4.5,5,4.4,E3,FANTOM5,llama3.1_8b_N25_ragapi,postprocessed,2,0.22
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N25_ragapi/postprocessed/ontology_run3.ttl,1954,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_N25_ragapi,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N25_ragapi/postprocessed/ontology_run1.ttl,2159,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N25_ragapi,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N25_ragapi/postprocessed/ontology_run2.ttl,2109,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N25_ragapi,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N25_ragapi/postprocessed/ontology_run3.ttl,2170,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N25_ragapi,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N50/postprocessed/ontology_run1.ttl,1737,1,,0,2,0,0,0,0.0,0.0,1,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,,0.25,TypeError: Property() takes no arguments,5.0,4.5,2.33,1.0,0,2.57,E3,FANTOM5,llama3.1_8b_N50,postprocessed,1,0.26
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N50/postprocessed/ontology_run2.ttl,1737,1,,0,2,0,0,0,0.0,0.0,1,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,,0.25,TypeError: Property() takes no arguments,5.0,4.5,2.33,1.0,0,2.57,E3,FANTOM5,llama3.1_8b_N50,postprocessed,2,0.26
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N50/postprocessed/ontology_run3.ttl,1737,1,,0,2,0,0,0,0.0,0.0,1,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,,0.27,TypeError: Property() takes no arguments,5.0,4.5,2.33,1.0,0,2.57,E3,FANTOM5,llama3.1_8b_N50,postprocessed,3,0.27
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N50/postprocessed/ontology_run1.ttl,3316,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N50,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N50/postprocessed/ontology_run2.ttl,3316,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N50,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N50/postprocessed/ontology_run3.ttl,3316,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N50,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N50_ragapi/postprocessed/ontology_run1.ttl,2279,1,,0,3,3,0,0,1.0,1.0,1,1.0,1.0,0.0,3,0.0,0.0,1.0,1.0,True,0,3,0.2,,5.0,4.0,2.33,5.0,5,4.27,E3,FANTOM5,llama3.1_8b_N50_ragapi,postprocessed,1,0.21
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N50_ragapi/postprocessed/ontology_run2.ttl,1864,1,,0,2,2,0,0,1.0,1.0,1,1.0,1.0,0.0,2,0.0,0.0,1.0,1.0,True,0,2,0.26,,5.0,4.5,2.33,5.0,5,4.37,E3,FANTOM5,llama3.1_8b_N50_ragapi,postprocessed,2,0.27
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N50_ragapi/postprocessed/ontology_run3.ttl,1725,1,,0,2,2,0,0,1.0,1.0,1,1.0,1.0,0.0,2,0.0,0.0,1.0,1.0,True,0,2,0.22,,5.0,4.5,2.33,5.0,5,4.37,E3,FANTOM5,llama3.1_8b_N50_ragapi,postprocessed,3,0.22
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N50_ragapi/postprocessed/ontology_run1.ttl,2338,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N50_ragapi,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N50_ragapi/postprocessed/ontology_run2.ttl,2372,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N50_ragapi,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_N50_ragapi/postprocessed/ontology_run3.ttl,2495,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_N50_ragapi,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi/postprocessed/ontology_run1.ttl,2655,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_ragapi,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi/postprocessed/ontology_run2.ttl,2124,1,,0,3,0,0,0,0.0,0.0,1,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,True,0,3,0.21,,5.0,4.0,2.33,1.0,5,3.47,E3,FANTOM5,llama3.1_8b_ragapi,postprocessed,2,0.22
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi/postprocessed/ontology_run3.ttl,2904,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_ragapi,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi/postprocessed/ontology_run1.ttl,5457,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_ragapi,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi/postprocessed/ontology_run2.ttl,4573,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_ragapi,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi/postprocessed/ontology_run3.ttl,5337,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_ragapi,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi/postprocessed/ontology_run1.ttl,2277,1,,0,6,3,0,0,0.5,0.5,1,1.0,0.0,0.0,6,0.0,0.0,0.5,1.0,True,0,6,0.2,,5.0,3.5,2.33,4.0,5,3.97,E3,HACER,llama3.1_8b_ragapi,postprocessed,1,0.21
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi/postprocessed/ontology_run2.ttl,2277,1,,0,6,3,0,0,0.5,0.5,1,1.0,0.0,0.0,6,0.0,0.0,0.5,1.0,True,0,6,0.22,,5.0,3.5,2.33,4.0,5,3.97,E3,HACER,llama3.1_8b_ragapi,postprocessed,2,0.23
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi/postprocessed/ontology_run3.ttl,2277,1,,0,6,3,0,0,0.5,0.5,1,1.0,0.0,0.0,6,0.0,0.0,0.5,1.0,True,0,6,0.22,,5.0,3.5,2.33,4.0,5,3.97,E3,HACER,llama3.1_8b_ragapi,postprocessed,3,0.22
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi/postprocessed/ontology_run1.ttl,2698,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,DiseaseEnhancer,llama3.1_8b_ragapi,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi/postprocessed/ontology_run2.ttl,2756,1,,0,7,0,0,0,0.0,0.0,1,1.0,0.0,0.0,7,0.0,0.0,0.0,0.0,True,0,7,0.22,,5.0,3.5,2.33,1.0,5,3.37,E3,DiseaseEnhancer,llama3.1_8b_ragapi,postprocessed,2,0.22
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi/postprocessed/ontology_run3.ttl,2568,1,,0,7,0,0,0,0.0,0.0,1,1.0,0.0,0.0,7,0.0,0.0,0.0,0.0,True,0,7,0.25,,5.0,3.5,2.33,1.0,5,3.37,E3,DiseaseEnhancer,llama3.1_8b_ragapi,postprocessed,3,0.26
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi_C1/postprocessed/ontology_run1.ttl,3328,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_ragapi_C1,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi_C1/postprocessed/ontology_run2.ttl,2503,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_ragapi_C1,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi_C1/postprocessed/ontology_run3.ttl,2633,1,,0,7,4,0,0,0.5714285714285714,0.5714285714285714,2,1.1428571428571428,0.8571428571428571,0.0,6,0.0,0.14285714285714285,0.5714285714285714,1.0,True,0,7,0.21,,5.0,3.5,2.67,4.5,5,4.13,E3,FANTOM5,llama3.1_8b_ragapi_C1,postprocessed,3,0.21
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi_C1/postprocessed/ontology_run1.ttl,3257,1,,0,5,2,0,0,0.4,0.4,1,1.0,0.0,0.0,5,0.0,0.0,0.4,1.0,True,0,5,0.21,,5.0,3.5,2.33,4.0,5,3.97,E3,dbSUPER,llama3.1_8b_ragapi_C1,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi_C1/postprocessed/ontology_run2.ttl,3074,1,,0,6,3,2,0,0.8333333333333334,0.8333333333333334,1,1.0,0.0,0.0,6,0.0,0.0,0.5,0.6,True,0,6,0.22,,5.0,3.5,2.33,3.5,5,3.87,E3,dbSUPER,llama3.1_8b_ragapi_C1,postprocessed,2,0.23
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_ragapi_C1/postprocessed/ontology_run3.ttl,2054,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_ragapi_C1,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi_C1/postprocessed/ontology_run1.ttl,2714,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,HACER,llama3.1_8b_ragapi_C1,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi_C1/postprocessed/ontology_run2.ttl,3420,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,HACER,llama3.1_8b_ragapi_C1,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_ragapi_C1/postprocessed/ontology_run3.ttl,2837,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,HACER,llama3.1_8b_ragapi_C1,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi_C1/postprocessed/ontology_run1.ttl,2358,1,,0,4,3,0,0,0.75,0.75,1,1.0,0.0,0.0,4,0.0,0.0,0.75,1.0,True,0,4,0.22,,5.0,4.0,2.33,4.5,5,4.17,E3,DiseaseEnhancer,llama3.1_8b_ragapi_C1,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi_C1/postprocessed/ontology_run2.ttl,2358,1,,0,4,3,0,0,0.75,0.75,1,1.0,0.0,0.0,4,0.0,0.0,0.75,1.0,True,0,4,0.22,,5.0,4.0,2.33,4.5,5,4.17,E3,DiseaseEnhancer,llama3.1_8b_ragapi_C1,postprocessed,2,0.22
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_ragapi_C1/postprocessed/ontology_run3.ttl,3473,1,,0,4,3,0,0,0.75,0.75,1,1.0,1.0,0.0,4,0.0,0.0,0.75,1.0,True,0,4,0.21,,5.0,4.0,2.33,4.5,5,4.17,E3,DiseaseEnhancer,llama3.1_8b_ragapi_C1,postprocessed,3,0.21
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi_C2/postprocessed/ontology_run1.ttl,2909,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_ragapi_C2,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi_C2/postprocessed/ontology_run2.ttl,2785,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_ragapi_C2,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_ragapi_C2/postprocessed/ontology_run3.ttl,2003,1,,0,2,0,0,0,0.0,0.0,1,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,,0.22,TypeError: Property() takes no arguments,5.0,4.5,2.33,1.0,0,2.57,E3,FANTOM5,llama3.1_8b_ragapi_C2,postprocessed,3,0.22
